Wage,Educ,SexFem,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
14.106702043479157,16.155858789648818,1,-0.2256970396527103,-1.4921450401237477,-0.15963315967371947,-0.026219215956928905,-0.1406797850063446,0.4143170583390526,0.01405161374558325,1.173975814014938
9.700439915377698,13.163497541473935,1,-1.4243437016370004,1.2246251049748467,-1.8743089370007116,1.1870081357665005,-0.34346283207332684,-0.05196916698155015,-0.6345850003835733,-1.1694343989377536
10.936622314379624,11.747871199429099,0,-0.361010081660702,0.33962409589700765,-1.5613863449804088,0.5316769352651473,-0.9698427095060093,0.5901797505058567,-0.9656815633740244,-1.2726463456775665
14.823163005167855,14.957813067384972,0,0.9882134981925362,-0.6919194648318215,-0.8924100936827017,0.1754226456685308,-0.44628369182375627,1.1391827779113846,-2.7891820818683266,0.42672629482860064
16.549686743716165,14.372901554967097,1,0.37486086864898494,0.4854302079512299,0.6305789882887254,1.0612479981095877,0.8980790426933583,-2.044728614274478,0.41459523024231143,-0.3910598501856965
17.480440915667838,14.917745315110578,0,0.4302946688790965,1.317025191141612,0.6132076948572828,-0.17617729447250224,-0.2865053547794794,0.9777194228255696,1.0291052088119128,0.21252038578618668
14.723560043540248,16.75676631279905,1,-0.41280077930906134,-0.24921996728836127,-1.4221909384658018,0.010516535031221998,0.10799701379760755,0.590300352505032,-0.020082269268115585,1.543042179416745
10.416755236686738,13.330167275742218,1,-0.36708123985342034,0.9399217925992895,-1.6485892249384109,1.9309875218430006,0.6776774247274621,-0.6886987241371064,-1.6896524907071937,0.15246805925676335
13.085111994090237,13.356732371077554,0,-0.3785159397973041,-1.4302916293362797,0.5075141979862324,1.219484962819955,0.19583862624349943,-1.5607651350912115,1.2235323943832523,0.9259004379851173
11.302241812263402,14.413718637882592,1,-0.31719507099129773,-0.7399134926978085,-0.024138111683856264,0.10783842577932796,-0.7760627271526122,0.03044885462256689,0.9137758771315327,-0.7495270434350215
16.154899155062306,13.778831093222351,0,-1.6949145248124091,0.3590635574841363,-1.2043106148633842,0.5287294549706291,0.707497633712105,-0.18417410157438655,2.147869037325078,0.9228039126847292
8.6707954747352,11.699839406199917,0,0.351159150245777,0.2812561336828749,-0.7345783054024269,-0.41405856862917795,0.4450853064448461,-1.277150511168925,-0.041091154942384356,1.270116871841159
10.717653357425817,17.25153445503109,1,-0.5155360122298166,1.0205220981700427,0.04359597040921554,0.011250820812697534,-0.34650676004646314,-2.400254123223579,1.158622695840709,1.050119996548346
